data_num,Week,$\mu^c$,$\beta^c$,$\sigma^c$,$Delta^c$,$Omicron^c$,$Policy^c$,$Policy^p$,RI,label,beta,gamma,R0,Re,growth_rate,doubling_time,sir_fit_r2,sir_residual,sir_rel_residual,Re_trend,peak_estimate,initial_cases,final_cases,case_ratio,sir_reliable,policy_mean_H2_Testing policy,policy_start_H2_Testing policy,policy_end_H2_Testing policy,policy_slope_H2_Testing policy,policy_mean_H3_Contact tracing,policy_start_H3_Contact tracing,policy_end_H3_Contact tracing,policy_slope_H3_Contact tracing,policy_mean_StringencyIndex_Average,policy_start_StringencyIndex_Average,policy_end_StringencyIndex_Average,policy_slope_StringencyIndex_Average,policy_mean_E2_Debt/contract relief,policy_start_E2_Debt/contract relief,policy_end_E2_Debt/contract relief,policy_slope_E2_Debt/contract relief,policy_mean_E1_Income support,policy_start_E1_Income support,policy_end_E1_Income support,policy_slope_E1_Income support,policy_mean_C7M_Restrictions on internal movement,policy_start_C7M_Restrictions on internal movement,policy_end_C7M_Restrictions on internal movement,policy_slope_C7M_Restrictions on internal movement,policy_mean_C8EV_International travel controls,policy_start_C8EV_International travel controls,policy_end_C8EV_International travel controls,policy_slope_C8EV_International travel controls,policy_mean_H1_Public information campaigns,policy_start_H1_Public information campaigns,policy_end_H1_Public information campaigns,policy_mean_C3M_Cancel public events,policy_start_C3M_Cancel public events,policy_end_C3M_Cancel public events,policy_slope_C3M_Cancel public events,policy_mean_C4M_Restrictions on gatherings,policy_start_C4M_Restrictions on gatherings,policy_end_C4M_Restrictions on gatherings,policy_slope_C4M_Restrictions on gatherings,policy_mean_C1M_School closing,policy_start_C1M_School closing,policy_end_C1M_School closing,policy_slope_C1M_School closing,policy_mean_C6M_Stay at home requirements,policy_start_C6M_Stay at home requirements,policy_end_C6M_Stay at home requirements,policy_slope_C6M_Stay at home requirements,policy_mean_C2M_Workplace closing,policy_start_C2M_Workplace closing,policy_end_C2M_Workplace closing,policy_slope_C2M_Workplace closing,policy_mean_H7_Vaccination policy,policy_start_H7_Vaccination policy,policy_end_H7_Vaccination policy,policy_slope_H7_Vaccination policy,growth_rate_mean,growth_rate_max
717,4,0.1535,0.0191,0.1306,0,1,0.4118,0.4074,0.0187001952416091,2,0.1107,0.03,3.69,3.577,0.0807,8.6,0.9393,25509.4,0.1422,0.0047,280699.2,30758,179376,5.832,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,44.959523809523816,46.26,41.59,-0.2606493506493499,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.0,2.0,-0.06363636363636362,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.8095238095238095,1.0,0.0,-0.04415584415584413,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.10173046544005708,0.14575639432561766
718,5,0.1534,0.0211,0.1432,0,1,0.4114,0.4074,0.0174169194489534,2,0.1061,0.03,3.535,3.418,0.0761,9.1,0.9527,17619.1,0.0975,0.0095,276938.6,35782,180722,5.05,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,44.737142857142864,46.26,41.59,-0.285831168831169,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.619047619047619,3.0,2.0,-0.06753246753246755,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.7619047619047619,1.0,0.0,-0.05194805194805194,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0969425502292245,0.14575639432561766
719,6,0.153,0.0199,0.1328,0,1,0.411,0.4074,0.0172568896870215,2,0.1116,0.03,3.72,3.588,0.0816,8.5,0.9714,-3945.2,-0.0228,0.0163,271767.7,34741,172958,4.978,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,44.51476190476191,46.26,41.59,-0.3049480519480513,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5714285714285716,3.0,2.0,-0.07012987012987013,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.7142857142857143,1.0,0.0,-0.05844155844155846,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.09239194284169525,0.14575639432561766
720,0,0.1701,0.0206,0.1364,0,1,0.4106,0.4074,0.0169528040941011,2,0.288,0.2,1.44,1.385,0.088,7.9,0.9351,-29615.1,-0.186,0.0191,280029.6,33299,159202,4.781,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,44.29238095238096,46.25,41.59,-0.31799999999999945,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5238095238095237,3.0,2.0,-0.07142857142857136,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.6666666666666666,1.0,0.0,-0.06363636363636364,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08946468514582946,0.14575639432561766
721,1,0.1808,0.02,0.134,0,1,0.4102,0.4074,0.0168281035858844,2,0.2796,0.2,1.398,1.342,0.0796,8.7,0.8566,-50271.0,-0.3696,0.0083,274452.6,38877,136013,3.498,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,44.070000000000014,46.25,41.58,-0.32525974025973975,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4761904761904763,3.0,2.0,-0.07142857142857136,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.6190476190476191,1.0,0.0,-0.06753246753246753,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08859113386596677,0.14575639432561766
722,2,0.1642,0.0196,0.1344,0,1,0.4098,0.4074,0.0171040207861954,2,0.2647,0.2,1.323,1.268,0.0647,10.7,0.826,-42622.4,-0.3132,-0.0156,256003.0,50370,136078,2.702,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,43.847619047619055,46.25,41.58,-0.32645454545454466,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,3.0,2.0,-0.07012987012987004,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.5714285714285714,1.0,0.0,-0.07012987012987014,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08937909649320613,0.14575639432561766
723,3,0.1689,0.0209,0.143,0,1,0.4094,0.4074,0.0163056910313965,2,0.2624,0.2,1.312,1.252,0.0624,11.1,0.9004,317.8,0.0016,-0.0354,281021.0,57811,195625,3.384,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,43.6252380952381,46.24,41.58,-0.3215844155844163,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,3.0,2.0,-0.06753246753246747,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.5238095238095238,1.0,0.0,-0.07142857142857142,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.09097326496375414,0.14575639432561766
724,4,0.1153,0.0133,0.0901,0,1,0.409,0.4074,0.0173165692515653,2,0.2673,0.2,1.336,1.272,0.0673,10.3,0.8942,2781.7,0.0132,-0.0506,310165.9,55848,210841,3.775,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,43.40333333333334,46.24,41.58,-0.3107922077922078,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,3.0,2.0,-0.06363636363636367,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.47619047619047616,1.0,0.0,-0.07142857142857144,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.09238631470860147,0.14575639432561766
725,5,0.1322,0.015,0.1026,0,1,0.4086,0.4054,0.0159472470762799,2,0.2758,0.2,1.379,1.307,0.0758,9.1,0.8841,27585.1,0.1042,-0.0399,405360.8,53820,264801,4.92,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,43.18142857142858,46.24,41.58,-0.2939480519480519,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,3.0,2.0,-0.05844155844155842,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.42857142857142855,1.0,0.0,-0.07012987012987013,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.09284597603671452,0.14575639432561766
726,6,0.149,0.016,0.1086,0,1,0.4082,0.4034,0.014825584120028,2,0.2857,0.2,1.428,1.348,0.0857,8.1,0.8567,10432.6,0.0384,-0.0215,434995.7,48780,271915,5.574,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,42.959523809523816,46.24,41.58,-0.2710519480519492,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.238095238095238,3.0,2.0,-0.051948051948051875,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.38095238095238093,1.0,0.0,-0.06753246753246754,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.09212020648541776,0.14575639432561766
727,0,0.1647,0.0163,0.1104,0,1,0.4078,0.4014,0.013766130492303,2,0.2884,0.2,1.442,1.356,0.0884,7.8,0.815,-24883.0,-0.0988,-0.0058,407722.5,48906,251813,5.149,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,42.737619047619056,46.24,41.58,-0.2421038961038961,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1904761904761907,3.0,2.0,-0.04415584415584417,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.3333333333333333,1.0,0.0,-0.06363636363636363,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.09054242955054097,0.14575639432561766
728,1,0.1741,0.0155,0.1066,0,1,0.4074,0.3995,0.0126180839792337,2,0.2763,0.2,1.382,1.295,0.0763,9.1,0.783,-58207.3,-0.2737,0.0022,390437.2,61115,212662,3.48,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,42.515714285714296,46.24,41.58,-0.20710389610389643,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,3.0,2.0,-0.03506493506493506,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.2857142857142857,1.0,0.0,-0.058441558441558454,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08866578953769426,0.14575639432561766
729,2,0.1354,0.015,0.1065,0,1,0.4074,0.3975,0.0123161261684571,2,0.2364,0.1831,1.291,1.207,0.0533,13.0,0.8154,-56205.4,-0.286,-0.0034,344905.7,90172,196518,2.179,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,42.293809523809536,46.24,41.58,-0.16605194805194912,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0952380952380953,3.0,2.0,-0.02467532467532467,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.23809523809523808,1.0,0.0,-0.05194805194805196,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0869405090381033,0.13726085945879477
730,3,0.1536,0.0176,0.1257,0,1,0.4074,0.3955,0.0113862184389071,2,0.1338,0.0851,1.573,1.461,0.0487,14.2,0.8992,14250.1,0.0486,-0.011,393324.2,107036,293315,2.74,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,42.071904761904776,46.23,41.58,-0.11894805194805252,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0476190476190474,3.0,2.0,-0.012987012987012951,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.19047619047619047,1.0,0.0,-0.04415584415584416,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08567994796126778,0.13680369693998684
731,4,0.1713,0.0192,0.1361,0,1,0.4074,0.3935,0.0103594039326507,2,0.1344,0.0847,1.586,1.468,0.0497,14.0,0.8806,47067.9,0.1364,-0.0149,464901.0,112192,344962,3.075,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.8504761904762,43.45,41.58,-0.06593506493506472,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.14285714285714285,1.0,0.0,-0.03506493506493508,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08505922819516537,0.13680369693998684
732,5,0.187,0.0196,0.1377,0,1,0.4074,0.3915,0.0096997496111228,2,0.2451,0.1829,1.34,1.235,0.0622,11.1,0.9047,2998.3,0.0094,-0.016,459810.0,95599,320386,3.351,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.76095238095239,43.45,41.57,-0.046727272727273825,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.09523809523809523,1.0,0.0,-0.024675324675324673,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08490651909433693,0.13680369693998684
733,6,0.2125,0.0218,0.1526,0,1,0.4074,0.3895,0.0082572450178139,2,0.2727,0.2,1.364,1.25,0.0727,9.5,0.8783,10296.9,0.0279,0.0037,556905.7,88228,369026,4.183,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.671428571428585,43.45,41.57,-0.025077922077921623,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.047619047619047616,1.0,0.0,-0.012987012987012995,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08463420410175274,0.13680369693998684
734,0,0.2347,0.0225,0.1568,0,1,0.4074,0.3875,0.0071760677874588,2,0.276,0.2,1.38,1.258,0.076,9.1,0.8492,-26565.4,-0.075,0.0183,542932.0,88006,354430,4.027,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.58190476190477,41.59,41.57,-0.0009870129870118763,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08363970128230101,0.13680369693998684
735,1,0.2481,0.0216,0.1527,0,1,0.4074,0.3856,0.0060261590272448,2,0.2615,0.2,1.308,1.187,0.0615,11.3,0.8774,-55240.0,-0.1757,0.0205,505277.4,114450,314326,2.746,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.58095238095239,41.59,41.57,-0.0010259740259747465,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.08178421314861076,0.13680369693998684
736,2,0.2125,0.0231,0.1637,0,1,0.4074,0.3836,0.0051514956349636,2,0.0671,0.03,2.237,2.019,0.0371,18.7,0.8578,-2931.1,-0.0083,0.018,443399.7,170370,351978,2.066,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.5404761904762,41.59,40.74,-0.01181818181818234,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.07937436085420894,0.12195948275716409
737,3,0.2351,0.0253,0.1751,0,1,0.4074,0.3816,0.0045647392735708,2,0.0667,0.03,2.224,1.997,0.0367,18.9,0.8498,13046.1,0.0337,0.0004,486642.4,181096,387159,2.138,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.50000000000001,41.59,40.74,-0.021506493506493782,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.07674357023713668,0.12195948275716409
738,4,0.2797,0.0328,0.2374,0,1,0.4074,0.3796,0.0026387042195695,1,0.079,0.03,2.632,2.34,0.049,14.2,0.8511,115652.7,0.2033,-0.0025,763686.8,172090,568765,3.305,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.459523809523816,41.59,40.74,-0.030090909090909196,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.07410946947816541,0.12195948275716409
739,5,0.3035,0.0332,0.2389,0,1,0.4061,0.3796,0.0018133029210133,1,0.0811,0.03,2.703,2.394,0.0511,13.6,0.9402,41106.9,0.0819,-0.0122,681834.3,167830,502201,2.992,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.419047619047625,41.59,40.74,-0.03757142857142863,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.07186943257116389,0.12195948275716409
740,6,0.3247,0.0323,0.2356,0,1,0.4048,0.3796,0.0011204397200584,1,0.263,0.2,1.315,1.158,0.063,11.0,0.909,-67860.6,-0.1656,-0.0092,656862.5,146148,409793,2.804,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.37857142857143,41.59,40.74,-0.04394805194805133,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.07062222055578322,0.12195948275716409
741,0,0.3416,0.0294,0.2276,0,1,0.4034,0.3796,0.0005861228889794,1,0.2718,0.2,1.359,1.192,0.0718,9.7,0.5519,-174878.2,-0.5556,-0.0026,724822.5,125303,314750,2.512,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.33809523809524,41.58,40.74,-0.049220779220777736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.07048227949327922,0.12195948275716409
742,1,0.3641,0.0215,0.2136,0,1,0.4021,0.3624,0.0002812653604302,1,0.2599,0.2,1.3,1.138,0.0599,11.6,0.1469,-252191.5,-1.3064,-0.0094,684776.0,144246,193046,1.338,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.298095238095236,41.58,40.74,-0.05353246753246642,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.07048049686598314,0.12195948275716409
743,2,0.3848,0.0178,0.1996,0,1,0.4008,0.3452,-0.0002478967610167,1,0.2391,0.2,1.195,1.041,0.0391,17.7,0.3973,-141874.2,-0.5122,-0.0191,614494.8,207057,277014,1.338,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.258095238095244,41.58,40.74,-0.056753246753247145,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.06912100100877837,0.12195948275716409
744,3,0.411,0.0196,0.2081,0,1,0.3995,0.328,-0.0010719156643694,1,0.2334,0.2,1.167,1.012,0.0334,20.8,0.4979,46532.7,0.0982,-0.0391,595221.0,237844,473655,1.991,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.21809523809524,41.58,40.74,-0.05888311688311678,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.06576451363099893,0.11078907684524875
745,4,0.4299,0.0175,0.2007,0,1,0.3981,0.3108,-0.0016772724637117,1,0.2241,0.2,1.12,0.967,0.0241,28.8,0.4243,43643.2,0.0959,-0.047,563710.5,276943,455260,1.644,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.17809523809524,41.58,40.74,-0.059922077922077495,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.06134049350765608,0.11078907684524875
746,5,0.4369,0.0154,0.1978,0,1,0.3968,0.2936,-0.0020405660913237,0,0.2328,0.2,1.164,1.003,0.0328,21.1,0.2467,-29806.5,-0.0759,-0.0532,593370.8,237773,392787,1.652,1,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.13809523809524,41.58,40.74,-0.059870129870129185,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.057625944756964656,0.11078907684524875
747,6,0.4448,0.0126,0.1935,0,1,0.3955,0.2764,-0.0024381436295151,0,0.2369,0.2,1.185,1.019,0.0369,18.8,-0.1066,-94546.1,-0.2842,-0.0463,607081.7,221280,332643,1.503,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.09809523809524,41.58,40.74,-0.05872727272727181,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.05583996297089158,0.11078907684524875
748,0,0.4519,0.0089,0.1881,0,1,0.3942,0.2592,-0.0028277310821377,0,0.2426,0.2,1.213,1.041,0.0426,16.3,-0.7404,-155167.4,-0.5578,-0.0362,626263.4,199939,278166,1.391,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.05809523809524,41.58,40.74,-0.05649350649350584,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.05571473730063027,0.11078907684524875
749,1,0.4873,0.0005,0.1788,0,1,0.3928,0.2421,-0.0030014573033738,0,0.2296,0.2,1.148,0.986,0.0296,23.4,-0.8398,-187277.1,-0.9442,-0.0376,582458.6,230122,198334,0.862,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,41.01809523809524,41.58,40.74,-0.05316883116883141,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.05566378394459766,0.11078907684524875
750,2,0.5003,-0.0035,0.1672,0,1,0.3915,0.2249,-0.0034114215643177,0,0.2062,0.2,1.031,0.883,0.0062,111.5,-0.0622,-43132.0,-0.1419,-0.0323,503444.4,332426,303949,0.914,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.97809523809524,41.58,40.74,-0.04875324675324648,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.05393976267095506,0.11078907684524875
751,3,0.5077,-0.0022,0.1695,0,1,0.3902,0.2077,-0.0039379120755464,0,0.2101,0.2,1.05,0.898,0.0101,68.7,-0.1364,42635.0,0.1051,-0.038,516524.9,322098,405493,1.259,0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,40.938095238095244,41.58,40.74,-0.04324675324675344,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,5.0,5.0,5.0,0.0,0.049906830393941434,0.09333272191364153
