data_num,policy_mean_StringencyIndex_Average,policy_slope_StringencyIndex_Average,policy_start_StringencyIndex_Average,policy_end_StringencyIndex_Average,policy_mean_H7_Vaccination policy,policy_slope_H7_Vaccination policy,policy_start_H7_Vaccination policy,policy_end_H7_Vaccination policy,policy_mean_H1_Public information campaigns,policy_start_H1_Public information campaigns,policy_end_H1_Public information campaigns,policy_mean_C4M_Restrictions on gatherings,policy_slope_C4M_Restrictions on gatherings,policy_start_C4M_Restrictions on gatherings,policy_end_C4M_Restrictions on gatherings,policy_mean_C2M_Workplace closing,policy_slope_C2M_Workplace closing,policy_start_C2M_Workplace closing,policy_end_C2M_Workplace closing,policy_mean_C1M_School closing,policy_slope_C1M_School closing,policy_start_C1M_School closing,policy_end_C1M_School closing,policy_mean_C3M_Cancel public events,policy_slope_C3M_Cancel public events,policy_start_C3M_Cancel public events,policy_end_C3M_Cancel public events,policy_mean_E1_Income support,policy_slope_E1_Income support,policy_start_E1_Income support,policy_end_E1_Income support,policy_mean_C8EV_International travel controls,policy_slope_C8EV_International travel controls,policy_start_C8EV_International travel controls,policy_end_C8EV_International travel controls,growth_rate_mean,growth_rate_max
412,58.32999999999999,1.3220716267135464e-15,58.33,58.33,2.9523809523809526,0.012987012987012988,2.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.018663912197064973,0.06639607746875176
413,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.017015248444303632,0.06639607746875176
414,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.015646009429126466,0.05892847976344883
415,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.014379816243798523,0.051122831365857456
416,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.013164104110939944,0.051122831365857456
417,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.012096463009068362,0.051122831365857456
418,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.01125417408958415,0.051122831365857456
419,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.01058815199130609,0.051122831365857456
420,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.009999366942260616,0.051122831365857456
421,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.00952684096655591,0.051122831365857456
422,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.009400549398287583,0.051122831365857456
423,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0097927581682933,0.051122831365857456
424,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.010552460654228404,0.051122831365857456
425,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.01132675758798249,0.051122831365857456
426,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.011908118211425995,0.051122831365857456
427,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.01233613173163574,0.051122831365857456
428,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.012729245795096985,0.05937822669854356
429,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.013169136588013422,0.05937822669854356
430,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.013720905789092106,0.05937822669854356
431,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.014364997025861142,0.05937822669854356
432,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.014814391991110459,0.05937822669854356
433,58.32999999999999,1.3220716267135464e-15,58.33,58.33,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.014576258220893772,0.05937822669854356
434,58.06571428571428,-0.07207792207792131,58.33,52.78,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.9523809523809523,-0.012987012987012998,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.013445961423951058,0.05937822669854356
435,57.801428571428566,-0.1369480519480504,58.33,52.78,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.9047619047619047,-0.024675324675324684,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.011899272798230194,0.05937822669854356
436,57.537142857142854,-0.1946103896103893,58.33,52.78,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.8571428571428572,-0.035064935064935056,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.010792851342336826,0.05937822669854356
437,57.14047619047619,-0.2811688311688296,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.8095238095238095,-0.04415584415584414,2.0,1.0,1.0,0.0,1.0,1.0,2.9523809523809526,-0.012987012987012986,3.0,2.0,0.010647071131564826,0.05937822669854356
438,56.74380952380952,-0.35690909090908923,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.7619047619047619,-0.051948051948051875,2.0,1.0,1.0,0.0,1.0,1.0,2.9047619047619047,-0.02467532467532468,3.0,2.0,0.011307447297163738,0.05937822669854356
439,56.347142857142856,-0.4218311688311671,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.7142857142857142,-0.05844155844155843,2.0,1.0,1.0,0.0,1.0,1.0,2.857142857142857,-0.035064935064935056,3.0,2.0,0.01223952499569875,0.05937822669854356
440,55.950476190476195,-0.47593506493506377,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.6666666666666667,-0.06363636363636357,2.0,1.0,1.0,0.0,1.0,1.0,2.8095238095238093,-0.04415584415584409,3.0,2.0,0.012998086044866408,0.05937822669854356
441,55.55380952380953,-0.5192207792207786,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.619047619047619,-0.06753246753246753,2.0,1.0,1.0,0.0,1.0,1.0,2.761904761904762,-0.05194805194805187,3.0,2.0,0.013359606149608464,0.05937822669854356
442,55.15714285714286,-0.5516883116883107,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5714285714285714,-0.07012987012987011,2.0,1.0,1.0,0.0,1.0,1.0,2.7142857142857144,-0.05844155844155842,3.0,2.0,0.01312249374738127,0.05937822669854356
443,54.76047619047619,-0.5733376623376611,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.5238095238095237,-0.07142857142857144,2.0,1.0,1.0,0.0,1.0,1.0,2.6666666666666665,-0.06363636363636362,3.0,2.0,0.012041565851738791,0.05937822669854356
444,54.363809523809515,-0.5841688311688297,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.4761904761904763,-0.0714285714285714,2.0,1.0,1.0,0.0,1.0,1.0,2.619047619047619,-0.06753246753246755,3.0,2.0,0.010156505078107931,0.05937822669854356
445,53.96714285714285,-0.5841818181818161,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.4285714285714286,-0.07012987012987008,2.0,1.0,1.0,0.0,1.0,1.0,2.5714285714285716,-0.07012987012987013,3.0,2.0,0.008089825585890047,0.05937822669854356
446,53.57047619047619,-0.5733766233766224,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.380952380952381,-0.06753246753246753,2.0,1.0,1.0,0.0,1.0,1.0,2.5238095238095237,-0.07142857142857136,3.0,2.0,0.006749838845936303,0.05937822669854356
447,53.17380952380953,-0.5517532467532468,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.3333333333333333,-0.06363636363636362,2.0,1.0,1.0,0.0,1.0,1.0,2.4761904761904763,-0.07142857142857136,3.0,2.0,0.006640612318069909,0.05937822669854356
448,52.77714285714286,-0.5193116883116867,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.2857142857142858,-0.058441558441558406,2.0,1.0,1.0,0.0,1.0,1.0,2.4285714285714284,-0.07012987012987004,3.0,2.0,0.007528285092140684,0.060365445199455275
449,52.38047619047619,-0.47605194805194784,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.2380952380952381,-0.05194805194805192,2.0,1.0,1.0,0.0,1.0,1.0,2.380952380952381,-0.06753246753246747,3.0,2.0,0.008733548543769206,0.08468875918274255
450,51.983809523809526,-0.42197402597402495,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.1904761904761905,-0.044155844155844136,2.0,1.0,1.0,0.0,1.0,1.0,2.3333333333333335,-0.06363636363636367,3.0,2.0,0.00963032027835691,0.08468875918274255
451,51.58714285714285,-0.3570779220779214,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.1428571428571428,-0.0350649350649351,2.0,1.0,1.0,0.0,1.0,1.0,2.2857142857142856,-0.05844155844155842,3.0,2.0,0.009897449003742556,0.08468875918274255
452,51.19047619047619,-0.28136363636363726,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0952380952380953,-0.024675324675324694,2.0,1.0,1.0,0.0,1.0,1.0,2.238095238095238,-0.051948051948051875,3.0,2.0,0.009529806870261661,0.08468875918274255
453,50.79380952380953,-0.19483116883116974,58.33,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0476190476190477,-0.012987012987013017,2.0,1.0,1.0,0.0,1.0,1.0,2.1904761904761907,-0.04415584415584417,3.0,2.0,0.0088194754089356,0.08468875918274255
454,50.39714285714287,-0.09748051948051883,52.78,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.142857142857143,-0.03506493506493506,3.0,2.0,0.00825755752295113,0.08468875918274255
455,50.264761904761905,-0.06859740259740282,52.78,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0952380952380953,-0.02467532467532467,3.0,2.0,0.008185736055792385,0.08468875918274255
456,50.13238095238095,-0.0361038961038963,52.78,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0476190476190474,-0.012987012987012951,3.0,2.0,0.008434833202139481,0.08468875918274255
457,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.008400629514672856,0.08468875918274255
458,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.007564633749752454,0.08468875918274255
459,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.005971370014820147,0.08468875918274255
460,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0042422298258144205,0.08468875918274255
461,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0031597746628941473,0.08468875918274255
462,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.003180437420293369,0.08468875918274255
463,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.004209903502501406,0.08468875918274255
464,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.005738699091197983,0.08468875918274255
465,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.007197301181633054,0.08468875918274255
466,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.008285721536551225,0.08468875918274255
467,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.00908212765760631,0.08468875918274255
468,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.009884465809925675,0.08468875918274255
469,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.010915375537722498,0.08468875918274255
470,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.012171629116025266,0.1110700843271006
471,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0135723613572764,0.1110700843271006
472,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.015191678347991254,0.1110700843271006
473,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01725206062852866,0.1110700843271006
474,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.01988598905269807,0.1110700843271006
475,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.022956356683639042,0.1110700843271006
476,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.026124785772470165,0.1110700843271006
477,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.02910430410231591,0.1110700843271006
478,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.031872229665653784,0.1110700843271006
479,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.03466364367183824,0.1110700843271006
480,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.037794718298479225,0.1110700843271006
481,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.041488071843520165,0.1110700843271006
482,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.04577802483584708,0.1110700843271006
483,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05048978237545814,0.11375655186987134
484,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05529968284042653,0.1376053759110801
485,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.05983794212489921,0.1376053759110801
486,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.06373843550847147,0.1376053759110801
487,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.06660600024638276,0.1376053759110801
488,50.0,0.0,50.0,50.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.06803614622218476,0.1376053759110801
